,c_charge_degree,race,age_cat,sex,age,priors_count,juv_fel_count,juv_misd_count,score_text,two_year_recid,is_recid,training_value,decile_score
3699,F,African-American,25 - 45,Female,43,2,0,0,0,1,1,0.19158965,2
3700,F,African-American,25 - 45,Male,42,0,0,0,1,0,0,0.3231725,5
3701,M,Caucasian,25 - 45,Female,25,0,0,0,0,0,0,0.34864303,3
3702,F,African-American,25 - 45,Male,32,7,0,0,1,1,1,0.72036976,9
3703,F,African-American,Less than 25,Male,21,0,0,0,1,1,1,0.53807694,6
3704,M,Caucasian,25 - 45,Female,35,1,0,0,1,0,0,0.1477837,5
3705,F,Caucasian,25 - 45,Male,37,0,0,0,1,0,0,0.26400763,5
3706,F,African-American,25 - 45,Female,33,2,0,0,0,0,0,0.45149636,2
3707,F,Caucasian,Greater than 45,Female,51,4,0,0,0,0,0,0.15791649,3
3708,F,Caucasian,25 - 45,Male,39,3,0,0,0,0,1,0.2631358,4
3710,F,African-American,25 - 45,Male,40,3,0,0,1,0,0,0.26975387,7
3711,F,African-American,25 - 45,Male,32,17,0,0,1,1,1,0.84493095,8
3712,F,Caucasian,Less than 25,Male,18,4,5,0,1,1,1,0.8032019,8
3713,F,Caucasian,25 - 45,Male,32,3,0,0,1,1,1,0.4302823,6
3715,F,African-American,25 - 45,Male,32,10,0,0,1,1,1,0.83452296,6
3716,M,Caucasian,Greater than 45,Male,47,5,0,0,0,1,1,0.117732495,3
3717,M,Caucasian,Less than 25,Female,23,0,0,0,1,0,0,0.5971122,7
3718,F,Caucasian,Greater than 45,Male,63,10,0,0,0,1,1,0.29352558,4
3719,F,African-American,25 - 45,Male,38,16,0,1,1,1,1,0.9522277,9
3720,M,African-American,25 - 45,Male,32,6,0,0,1,1,1,0.7428197,5
3721,F,African-American,25 - 45,Male,31,4,0,0,1,1,1,0.5887875,8
3722,F,African-American,Less than 25,Male,23,0,0,0,0,0,0,0.54811805,3
3724,M,Caucasian,Greater than 45,Female,47,0,0,0,0,0,0,0.07931831,1
3725,F,Caucasian,25 - 45,Male,33,1,0,0,1,1,1,0.21726845,8
3726,F,Caucasian,Less than 25,Male,22,1,0,0,0,0,1,0.6317729,4
3727,M,Caucasian,25 - 45,Male,26,1,0,0,0,0,0,0.53612125,3
3728,M,Caucasian,25 - 45,Male,40,0,0,0,0,1,1,0.29178733,1
3729,F,African-American,25 - 45,Male,36,14,10,0,1,1,1,0.9999999,7
3730,M,Caucasian,Greater than 45,Female,65,0,0,0,0,0,0,0.06028716,1
3731,M,Caucasian,25 - 45,Male,44,4,0,0,1,1,1,0.23252863,5
3732,M,African-American,Less than 25,Female,22,0,0,0,0,0,0,0.48401135,3
3735,F,Caucasian,25 - 45,Female,26,4,0,0,0,1,1,0.6244471,3
3738,F,African-American,Greater than 45,Male,56,7,0,0,0,0,0,0.28574252,4
3739,F,Caucasian,Greater than 45,Male,52,2,0,0,1,1,1,0.06544035,9
3741,F,African-American,25 - 45,Male,34,5,0,0,0,0,0,0.7112809,1
3742,M,African-American,25 - 45,Male,33,1,0,0,0,1,1,0.31453776,1
3743,F,African-American,Less than 25,Male,21,1,0,1,1,0,0,0.84500766,7
3744,F,African-American,Greater than 45,Male,46,9,0,0,0,0,0,0.4089217,4
3745,M,African-American,Less than 25,Male,22,2,0,0,1,1,1,0.7529429,6
3746,M,Caucasian,Greater than 45,Male,57,1,0,0,0,0,0,0.09419432,4
3747,F,African-American,Less than 25,Male,22,2,0,0,0,1,1,0.51649153,3
3748,M,Caucasian,Greater than 45,Female,48,1,0,0,0,1,1,0.22966762,1
3749,F,African-American,25 - 45,Male,40,21,0,0,1,0,0,0.88088566,5
3750,F,African-American,25 - 45,Female,30,1,0,0,0,0,0,0.40365613,2
3751,M,Caucasian,Less than 25,Male,21,4,0,1,1,1,1,0.85270673,7
3752,F,African-American,25 - 45,Female,39,22,0,2,1,1,1,0.9296201,10
3753,F,Caucasian,25 - 45,Male,27,13,0,0,1,1,1,0.92855686,6
3754,M,Caucasian,25 - 45,Female,33,0,0,0,1,1,1,0.29924813,6
3755,F,African-American,Less than 25,Male,24,0,0,0,0,0,0,0.44681612,3
3756,F,African-American,25 - 45,Male,43,0,0,0,0,1,1,0.24761711,1
3757,M,Caucasian,Greater than 45,Female,45,0,0,0,0,0,0,0.10566655,1
3758,F,African-American,Greater than 45,Male,51,3,0,0,0,0,0,0.18593793,3
3759,F,African-American,25 - 45,Female,35,2,0,0,0,1,1,0.38022903,2
3760,M,African-American,25 - 45,Male,31,9,0,0,1,1,1,0.94161576,7
3761,M,Caucasian,25 - 45,Male,27,0,0,0,0,0,0,0.35912278,2
3762,F,African-American,25 - 45,Male,32,1,0,0,0,0,0,0.35819548,2
3763,M,Caucasian,Greater than 45,Male,49,0,0,0,0,0,0,0.061372347,1
3764,F,African-American,25 - 45,Male,29,2,0,0,0,0,0,0.35045725,3
3765,F,African-American,Less than 25,Male,23,2,0,1,1,1,1,0.86411524,6
3767,F,African-American,Greater than 45,Male,55,12,0,0,1,1,1,0.5913045,6
3768,M,Caucasian,25 - 45,Male,30,0,0,0,0,0,0,0.2152955,4
3769,F,African-American,25 - 45,Male,34,13,0,0,0,1,1,0.8539438,4
3770,F,Caucasian,Greater than 45,Male,56,2,0,0,0,0,0,0.21412694,1
3771,F,African-American,25 - 45,Male,33,4,0,0,1,0,0,0.65135497,6
3772,M,African-American,25 - 45,Male,28,1,0,0,0,0,0,0.3767411,2
3773,F,African-American,25 - 45,Male,29,1,0,0,1,0,0,0.36981243,8
3774,M,Caucasian,25 - 45,Male,38,0,0,0,0,0,0,0.2875552,1
3775,F,Caucasian,25 - 45,Male,37,0,0,0,0,0,0,0.18881124,3
3776,M,Caucasian,25 - 45,Female,33,0,0,0,0,1,1,0.29785338,1
3778,F,African-American,Greater than 45,Male,51,19,1,0,1,0,0,0.97672343,9
3779,M,African-American,Greater than 45,Male,65,7,0,0,1,0,0,0.07758194,5
3780,M,African-American,25 - 45,Female,32,1,0,0,0,0,0,0.35562304,1
3781,F,Caucasian,25 - 45,Male,38,5,0,0,1,1,1,0.38472235,7
3782,F,African-American,25 - 45,Male,35,1,0,0,0,0,0,0.35250008,4
3783,F,Caucasian,Greater than 45,Male,57,1,0,0,0,0,0,0.2983091,1
3784,F,Caucasian,25 - 45,Male,26,1,0,0,0,0,0,0.43542197,3
3786,M,African-American,25 - 45,Female,36,4,2,0,1,1,1,0.8653477,6
3788,F,Caucasian,25 - 45,Male,35,3,0,0,1,1,1,0.5166028,5
3789,F,African-American,25 - 45,Male,33,0,0,0,0,0,0,0.24686907,1
3790,M,Caucasian,Greater than 45,Male,47,0,0,0,0,0,0,0.23719312,1
3793,M,Caucasian,25 - 45,Male,35,1,0,0,0,1,1,0.16017018,4
3794,F,African-American,25 - 45,Female,36,1,0,0,0,1,1,0.3615033,3
3795,M,Caucasian,25 - 45,Female,25,0,0,0,0,0,0,0.42008793,3
3798,M,African-American,25 - 45,Male,34,7,0,0,0,0,0,0.77532524,3
3799,F,Caucasian,Greater than 45,Male,51,6,0,0,0,1,1,0.51184976,3
3800,F,African-American,Less than 25,Male,24,8,0,0,1,1,1,0.8055338,8
3801,F,Caucasian,25 - 45,Male,32,0,0,0,0,1,1,0.382681,2
3802,F,African-American,25 - 45,Male,43,8,0,0,1,1,1,0.5614412,7
3803,M,African-American,Greater than 45,Male,45,20,1,0,1,0,1,0.9040249,7
3804,M,African-American,25 - 45,Male,42,10,0,0,1,1,1,0.85555226,5
3805,F,African-American,Less than 25,Male,22,1,0,0,1,1,1,0.75147384,7
3806,F,African-American,Greater than 45,Male,49,4,0,0,0,0,0,0.308325,4
3807,F,African-American,25 - 45,Male,42,0,0,0,0,1,1,0.23589364,1
3808,M,Caucasian,25 - 45,Male,40,0,0,0,1,1,1,0.15018262,8
3809,F,African-American,25 - 45,Male,25,2,0,1,1,1,1,0.6563929,7
3810,M,Caucasian,25 - 45,Male,25,0,0,0,1,1,1,0.38394147,5
3811,F,African-American,Less than 25,Male,23,0,0,0,1,0,0,0.31667936,5
3812,F,Caucasian,Less than 25,Male,21,2,0,0,1,1,1,0.73890734,7
3813,M,Caucasian,25 - 45,Male,31,3,0,0,1,0,0,0.44926333,5
3814,M,African-American,25 - 45,Female,28,0,0,0,0,0,0,0.20029959,2
3815,F,African-American,Less than 25,Male,24,11,0,0,1,1,1,0.9641768,9
3816,F,Caucasian,Greater than 45,Male,45,0,0,0,0,0,0,0.4796265,1
3817,M,African-American,Less than 25,Male,23,2,0,0,0,1,1,0.7486446,4
3818,F,African-American,25 - 45,Male,39,7,0,0,1,1,1,0.57088816,8
3819,F,Caucasian,25 - 45,Male,25,2,0,0,0,0,0,0.5307887,4
3820,F,African-American,Less than 25,Male,24,1,0,1,0,0,0,0.78443724,2
3821,F,Caucasian,Greater than 45,Male,46,1,0,0,0,0,0,0.0887856,1
3822,F,Caucasian,Greater than 45,Male,47,3,0,0,0,0,0,0.194925,1
3823,M,Caucasian,Greater than 45,Male,54,2,0,0,0,1,1,0.22890791,4
3824,M,African-American,Less than 25,Male,22,1,0,0,0,1,1,0.8525718,4
3825,M,Caucasian,25 - 45,Female,34,0,0,0,0,0,0,0.22289976,2
3826,M,Caucasian,25 - 45,Male,33,0,0,0,0,1,1,0.17711931,1
3827,M,Caucasian,25 - 45,Male,27,1,0,0,1,0,0,0.2074619,6
3828,F,African-American,25 - 45,Male,29,16,0,0,1,1,1,0.90786546,10
3830,F,African-American,25 - 45,Male,32,1,0,0,1,0,0,0.19823216,5
3831,M,African-American,25 - 45,Male,29,0,0,0,1,0,0,0.42600632,6
3832,M,Caucasian,25 - 45,Female,25,2,0,0,0,1,1,0.6057381,3
3833,F,Caucasian,25 - 45,Male,34,16,0,0,1,1,1,0.90695477,6
3834,F,African-American,Greater than 45,Female,55,1,0,0,0,0,0,0.19863972,1
3835,F,African-American,25 - 45,Male,27,0,0,0,0,1,1,0.29420745,4
3836,M,African-American,25 - 45,Male,26,0,0,0,0,0,0,0.33897886,3
3837,F,African-American,25 - 45,Male,39,19,2,2,1,1,1,0.9583167,9
3838,F,African-American,Less than 25,Male,24,1,0,0,1,0,0,0.53715104,7
3839,M,Caucasian,25 - 45,Male,29,0,0,0,0,0,0,0.4546382,2
3840,F,Caucasian,25 - 45,Female,31,3,0,0,1,1,1,0.2562849,7
3841,F,African-American,Greater than 45,Male,50,13,0,0,0,1,1,0.6818735,1
3843,F,African-American,25 - 45,Male,31,4,0,0,1,1,1,0.5752203,5
3845,F,Caucasian,25 - 45,Male,26,2,1,0,1,0,1,0.51380605,6
3846,F,Caucasian,Greater than 45,Male,54,2,0,0,0,0,0,0.19401357,2
3847,F,African-American,25 - 45,Male,33,14,0,0,1,1,1,0.9560767,8
3848,M,African-American,Less than 25,Male,22,0,0,0,0,1,1,0.8471686,4
3849,F,African-American,25 - 45,Male,35,8,0,1,1,0,1,0.8343818,9
3851,F,African-American,25 - 45,Male,25,0,0,0,0,0,0,0.341846,2
3852,F,African-American,25 - 45,Male,25,0,0,0,1,0,0,0.24685574,5
3853,F,African-American,25 - 45,Male,44,0,0,0,0,1,1,0.2507802,2
3854,F,Caucasian,25 - 45,Female,29,2,0,0,1,1,1,0.413106,7
3855,F,Caucasian,Greater than 45,Male,46,2,0,0,0,1,1,0.3352001,3
3856,M,Caucasian,Greater than 45,Male,53,0,0,0,0,0,0,0.036339477,1
3857,F,African-American,Less than 25,Male,24,2,0,0,1,1,1,0.68567955,7
3858,F,African-American,Greater than 45,Female,52,2,0,0,0,1,1,0.14990044,1
3859,M,African-American,25 - 45,Male,27,0,0,0,0,1,1,0.2760645,2
3860,F,Caucasian,25 - 45,Male,41,0,0,0,0,0,0,0.26978487,1
3861,F,African-American,Less than 25,Female,21,0,0,0,1,1,1,0.53758985,5
3862,F,Caucasian,Less than 25,Male,24,1,0,0,0,0,0,0.55215544,4
3863,F,Caucasian,25 - 45,Male,38,8,0,0,0,0,0,0.720166,2
3864,M,Caucasian,Less than 25,Male,23,0,0,0,0,0,0,0.37967104,2
3865,F,African-American,25 - 45,Male,42,0,0,0,0,0,0,0.15749548,1
3866,F,Caucasian,25 - 45,Male,32,4,0,0,1,0,0,0.57580215,5
3868,F,African-American,Less than 25,Male,24,5,5,0,1,1,1,0.89034384,8
3869,F,African-American,25 - 45,Male,26,4,0,0,1,1,1,0.85267854,8
3870,F,Caucasian,Greater than 45,Male,50,9,0,0,0,1,1,0.3573376,3
3871,M,African-American,25 - 45,Female,32,3,0,0,1,0,0,0.36393547,6
3872,F,African-American,25 - 45,Male,40,13,0,0,1,0,0,0.721982,9
3873,M,Caucasian,25 - 45,Male,25,1,0,0,0,1,1,0.41007143,2
3875,F,African-American,25 - 45,Male,27,2,0,0,0,0,0,0.47728953,3
3876,F,Caucasian,Less than 25,Male,23,0,0,0,1,1,1,0.3661062,9
3877,M,African-American,25 - 45,Male,37,22,0,0,1,1,1,0.94939214,9
3878,M,African-American,25 - 45,Male,32,1,0,0,0,1,1,0.2704942,4
3879,M,African-American,25 - 45,Male,38,2,0,0,1,1,1,0.29268008,7
3880,M,Caucasian,Greater than 45,Male,52,4,0,0,0,1,1,0.19567977,3
3881,F,Caucasian,25 - 45,Male,29,2,0,0,0,0,0,0.5404078,2
3882,M,African-American,25 - 45,Male,28,7,0,0,0,1,1,0.64774394,3
3883,M,African-American,Greater than 45,Male,49,0,0,0,0,0,0,0.120399915,1
3884,F,Caucasian,Greater than 45,Male,50,0,0,0,0,0,0,0.028164353,1
3885,F,Caucasian,25 - 45,Male,26,2,0,0,0,1,1,0.58097744,2
3886,F,Caucasian,25 - 45,Female,34,0,0,0,1,1,1,0.11929731,8
3887,F,Caucasian,25 - 45,Female,28,1,0,0,1,0,1,0.27430478,7
3888,F,Caucasian,25 - 45,Male,36,4,0,0,1,1,1,0.33070078,8
3889,F,African-American,Greater than 45,Male,45,1,0,0,0,1,1,0.1705791,2
3890,F,African-American,25 - 45,Male,30,0,0,0,0,1,1,0.15859008,3
3891,F,African-American,Less than 25,Male,24,3,0,0,0,1,1,0.77448684,4
3892,M,African-American,25 - 45,Male,25,0,0,0,0,1,1,0.43014374,2
3893,M,African-American,25 - 45,Male,25,4,0,0,0,1,1,0.6445242,3
3894,F,Caucasian,Greater than 45,Male,45,2,0,0,0,0,0,0.21835792,1
3895,F,Caucasian,25 - 45,Male,26,1,0,0,1,1,1,0.43322068,7
3898,M,Caucasian,25 - 45,Male,40,2,0,0,0,0,0,0.25107145,1
3899,M,Caucasian,Greater than 45,Male,60,1,0,0,0,0,0,0.0806327,1
3901,F,African-American,25 - 45,Male,31,6,0,0,1,0,0,0.54511434,9
3904,M,Caucasian,25 - 45,Male,36,4,0,0,1,0,0,0.37390053,6
3906,F,African-American,Less than 25,Male,21,1,0,0,1,1,1,0.7160529,7
3907,M,Caucasian,Greater than 45,Male,55,0,0,0,0,0,0,0.08779329,1
3908,F,Caucasian,Less than 25,Male,22,1,0,0,0,1,1,0.57309365,3
3909,F,African-American,Less than 25,Female,23,1,0,0,0,0,0,0.68267834,3
3910,M,Caucasian,Less than 25,Female,24,7,0,0,1,1,1,0.79658276,8
3911,F,African-American,25 - 45,Female,40,13,0,0,1,1,1,0.9536142,10
3912,F,Caucasian,Greater than 45,Male,57,9,0,0,0,1,1,0.4554044,4
3913,M,Caucasian,25 - 45,Male,33,0,0,0,0,1,1,0.19041786,3
3914,F,Caucasian,25 - 45,Male,32,2,0,0,0,0,0,0.3910606,1
3915,F,Caucasian,Greater than 45,Male,47,3,0,0,0,0,0,0.2924676,2
3916,M,Caucasian,Greater than 45,Male,51,6,0,0,0,1,1,0.2694927,1
3917,F,African-American,Less than 25,Male,22,1,0,1,1,0,0,0.6028044,6
3918,F,Caucasian,Greater than 45,Male,47,2,0,0,0,0,0,0.24196017,1
3919,F,Caucasian,25 - 45,Male,28,1,0,0,0,1,1,0.46479037,1
3920,F,African-American,Less than 25,Male,21,1,0,0,1,1,1,0.73424715,10
3921,F,African-American,25 - 45,Male,28,5,0,0,1,0,0,0.7472173,8
3922,M,Caucasian,25 - 45,Female,44,1,0,0,0,1,1,0.20497401,1
3923,F,African-American,25 - 45,Male,25,0,0,0,0,1,1,0.50384814,4
3924,M,African-American,25 - 45,Male,34,4,0,0,0,0,0,0.46606034,2
3925,M,Caucasian,Greater than 45,Male,65,0,0,0,0,0,0,0.030261898,1
3926,F,Caucasian,25 - 45,Male,33,5,0,0,1,1,1,0.5850911,6
3927,M,Caucasian,Less than 25,Female,23,0,0,0,0,0,0,0.6199611,3
3928,M,Caucasian,25 - 45,Female,44,0,0,0,0,0,0,0.17758146,1
3930,M,African-American,Less than 25,Male,24,1,0,0,0,0,0,0.57365626,3
3931,M,Caucasian,Greater than 45,Male,51,1,0,0,0,0,0,0.18199384,2
3932,F,African-American,Less than 25,Female,21,0,0,0,1,1,1,0.596088,8
3933,F,Caucasian,25 - 45,Male,39,6,0,0,1,0,0,0.4800167,6
3934,F,African-American,25 - 45,Male,29,29,0,0,1,1,1,0.98462117,8
3935,F,Caucasian,Less than 25,Male,24,1,0,0,1,0,0,0.60623014,6
3936,F,African-American,Less than 25,Female,23,0,0,0,1,1,1,0.51408106,5
3937,F,African-American,25 - 45,Male,31,11,0,0,1,1,1,0.8920583,10
3938,M,African-American,25 - 45,Female,35,0,0,0,0,0,0,0.28837126,2
3940,F,Caucasian,25 - 45,Male,34,8,0,0,1,0,0,0.7725607,7
3941,F,African-American,25 - 45,Female,39,4,0,0,1,0,0,0.4556914,6
3942,M,African-American,25 - 45,Male,29,6,0,0,0,0,0,0.73188514,2
3943,M,Caucasian,Greater than 45,Male,51,0,0,0,0,0,0,0.06599171,1
3944,F,Caucasian,Less than 25,Male,22,1,0,0,1,0,0,0.5219241,7
3945,F,Caucasian,25 - 45,Male,29,2,0,0,0,0,0,0.3788399,2
3946,F,Caucasian,25 - 45,Male,35,8,0,0,1,1,1,0.71895933,8
3947,F,Caucasian,25 - 45,Male,32,6,0,0,0,1,1,0.8523708,2
3948,M,Caucasian,25 - 45,Male,33,3,0,0,0,1,1,0.3330789,4
3949,F,Caucasian,Greater than 45,Male,58,5,0,0,0,1,1,0.5613508,3
3951,F,African-American,25 - 45,Male,30,3,0,0,0,0,0,0.35297978,2
3952,F,African-American,25 - 45,Male,33,2,0,0,1,1,1,0.28858998,9
3953,F,African-American,Less than 25,Male,24,0,0,0,0,1,1,0.39984804,3
3954,F,African-American,Greater than 45,Male,48,10,0,0,0,0,0,0.53372407,4
3955,M,African-American,Less than 25,Male,23,0,0,0,1,0,0,0.28839877,8
3956,F,Caucasian,Less than 25,Male,23,2,0,0,1,1,1,0.621117,7
3959,M,African-American,25 - 45,Male,29,0,0,0,1,1,1,0.41599303,9
3960,F,Caucasian,Greater than 45,Male,48,2,0,0,0,0,0,0.11049051,1
3961,M,Caucasian,25 - 45,Male,37,4,0,0,0,1,1,0.3928657,4
3962,F,Caucasian,Greater than 45,Male,50,3,0,0,0,0,0,0.22294986,3
3963,F,African-American,Less than 25,Male,19,3,0,0,1,1,1,0.8371788,8
3964,M,Caucasian,25 - 45,Male,39,2,0,0,0,0,0,0.22441775,3
3965,F,African-American,Greater than 45,Male,49,13,2,0,0,0,0,0.7977878,3
3966,F,Caucasian,Greater than 45,Male,58,2,0,0,1,0,0,0.52701795,5
3967,F,African-American,25 - 45,Male,31,6,0,0,1,0,0,0.82831746,8
3968,M,African-American,Less than 25,Male,23,1,0,0,1,0,0,0.42447907,7
3969,F,African-American,Less than 25,Female,23,0,0,0,0,1,1,0.5071791,3
3970,F,Caucasian,25 - 45,Male,31,17,0,0,1,1,1,0.92348355,8
3972,F,Caucasian,Greater than 45,Male,57,6,0,0,0,0,0,0.31584525,2
3973,M,Caucasian,25 - 45,Female,31,0,0,0,0,0,0,0.2958671,2
3974,F,African-American,Greater than 45,Male,57,19,0,0,1,0,0,0.8272055,6
3975,M,Caucasian,Greater than 45,Male,57,12,0,0,1,0,0,0.76146686,5
3976,M,African-American,25 - 45,Male,29,6,0,0,1,1,1,0.8995924,7
3977,M,African-American,25 - 45,Male,30,0,0,0,0,1,1,0.22612607,1
3978,F,African-American,Greater than 45,Male,45,11,0,0,0,0,0,0.72407156,3
3979,F,Caucasian,25 - 45,Male,42,0,0,0,1,0,0,0.28302392,5
3981,F,African-American,25 - 45,Male,29,12,0,2,1,1,1,0.8763835,8
3982,F,Caucasian,Less than 25,Male,23,0,0,0,0,0,0,0.61101735,4
3983,F,Caucasian,25 - 45,Female,28,0,0,0,0,0,0,0.28512037,2
3984,F,African-American,25 - 45,Male,41,3,0,0,1,0,0,0.32605886,7
3985,M,African-American,25 - 45,Male,25,1,0,0,0,1,1,0.3585812,2
3986,M,Caucasian,25 - 45,Female,34,3,0,0,1,0,0,0.47019342,5
3987,F,African-American,Greater than 45,Male,53,26,0,0,1,1,1,0.99219066,5
3988,F,African-American,25 - 45,Female,28,1,0,0,0,1,1,0.47196072,3
3989,F,African-American,25 - 45,Male,27,0,0,0,0,0,0,0.43809697,2
3990,F,African-American,25 - 45,Male,39,4,0,0,0,0,0,0.3012293,4
3991,F,Caucasian,Greater than 45,Female,55,6,0,0,0,0,0,0.31489488,4
3992,F,African-American,25 - 45,Male,27,4,0,0,1,1,1,0.7169552,5
3993,F,Caucasian,25 - 45,Male,30,7,0,0,1,1,1,0.6854385,10
3994,M,African-American,25 - 45,Male,31,15,3,0,1,1,1,0.9987159,10
3995,M,African-American,Less than 25,Male,20,1,0,0,1,1,1,0.6401519,9
3996,F,Caucasian,25 - 45,Male,26,2,0,0,1,1,1,0.56711215,9
3997,F,African-American,25 - 45,Male,44,7,0,0,1,1,1,0.6219238,5
3998,F,African-American,25 - 45,Male,33,17,0,0,1,1,1,0.9204753,10
3999,F,Caucasian,25 - 45,Male,34,0,0,0,0,1,1,0.23335214,1
4000,M,Caucasian,25 - 45,Male,27,0,0,0,0,0,0,0.38762406,2
4001,F,African-American,Less than 25,Male,21,1,0,0,1,1,1,0.6989229,7
4002,F,African-American,25 - 45,Male,29,4,0,0,0,0,1,0.7229265,2
4003,F,African-American,25 - 45,Male,27,7,0,0,1,0,0,0.7474144,6
4004,F,Caucasian,Less than 25,Female,24,0,0,0,1,0,0,0.29044166,8
4005,F,African-American,25 - 45,Male,29,0,0,0,1,1,1,0.2612516,5
4006,F,Caucasian,Less than 25,Male,20,0,0,0,0,0,0,0.6261587,3
4007,F,Caucasian,Less than 25,Female,23,0,0,0,0,0,0,0.4369318,3
4008,M,African-American,Greater than 45,Female,48,0,0,0,0,0,0,0.08117645,1
4009,M,African-American,25 - 45,Male,34,0,0,0,0,1,1,0.2851711,1
4010,M,African-American,Greater than 45,Male,46,1,0,0,1,1,1,0.13596806,6
4011,F,Caucasian,25 - 45,Female,41,3,0,0,1,0,0,0.21351035,5
4012,F,African-American,25 - 45,Male,26,3,0,0,1,1,1,0.72680867,6
4013,F,African-American,25 - 45,Male,37,11,0,0,1,1,1,0.7273777,8
4014,F,Caucasian,Greater than 45,Female,54,7,0,0,1,0,0,0.16395016,5
4015,M,African-American,25 - 45,Female,25,5,0,0,1,0,0,0.8643431,10
4016,F,Caucasian,Less than 25,Female,22,2,0,0,0,0,0,0.7786962,3
4017,F,African-American,25 - 45,Male,32,7,0,0,0,0,0,0.86844707,1
4018,M,African-American,25 - 45,Male,44,0,0,0,0,0,0,0.13753852,1
4019,F,African-American,25 - 45,Male,28,1,0,0,0,0,0,0.40285268,1
4020,M,African-American,Greater than 45,Male,60,3,0,0,0,0,0,0.090012796,1
4021,F,Caucasian,Greater than 45,Male,49,0,0,0,0,0,0,0.112655304,1
4022,F,African-American,25 - 45,Male,32,9,0,0,0,0,0,0.7413185,4
4023,M,African-American,25 - 45,Male,30,10,0,0,0,1,1,0.8819586,4
4024,F,Caucasian,Greater than 45,Male,52,0,0,0,0,0,0,0.178318,1
4025,M,African-American,25 - 45,Female,27,1,0,0,1,0,0,0.36514378,10
4026,F,African-American,25 - 45,Male,34,0,0,0,1,0,0,0.24122764,10
4027,F,African-American,Greater than 45,Male,55,5,0,0,0,1,1,0.35509044,4
4028,M,African-American,25 - 45,Male,37,6,0,0,1,0,0,0.75850767,6
4029,M,African-American,25 - 45,Male,33,0,0,0,1,0,0,0.31567192,7
4030,F,African-American,Less than 25,Male,22,0,0,0,1,1,1,0.4884157,6
4031,M,African-American,25 - 45,Female,27,0,0,0,0,0,0,0.41011626,2
4032,F,African-American,Less than 25,Male,20,0,0,0,1,1,1,0.5216578,5
4033,F,Caucasian,25 - 45,Male,33,0,0,0,0,0,0,0.30324674,2
4034,M,African-American,25 - 45,Male,26,0,0,0,0,0,0,0.36453342,2
4035,M,African-American,25 - 45,Male,29,0,0,0,1,0,0,0.356416,5
4036,M,African-American,25 - 45,Male,32,1,0,0,0,0,0,0.28123477,3
4037,M,Caucasian,25 - 45,Male,37,4,0,0,0,0,0,0.4166407,1
4038,F,African-American,25 - 45,Male,31,15,0,0,1,0,0,0.9333726,10
4039,F,African-American,25 - 45,Male,29,6,0,0,1,1,1,0.7773424,8
4040,F,African-American,25 - 45,Male,31,6,0,0,0,0,0,0.63534194,4
4041,F,Caucasian,25 - 45,Female,36,2,0,0,0,0,0,0.5808999,3
4042,M,African-American,25 - 45,Male,35,4,0,0,1,0,0,0.38588873,6
4043,F,African-American,25 - 45,Female,37,1,0,0,0,0,0,0.31095472,1
4044,M,Caucasian,25 - 45,Male,34,5,0,0,0,1,1,0.47345626,2
4045,M,Caucasian,Less than 25,Male,20,1,0,0,1,1,1,0.660436,5
4046,M,African-American,Greater than 45,Female,50,12,0,0,1,1,1,0.6525216,6
4047,F,Caucasian,Less than 25,Male,24,8,0,0,1,1,1,0.85899186,9
4048,M,African-American,25 - 45,Male,29,8,0,1,1,1,1,0.7934882,9
4049,F,African-American,Greater than 45,Female,45,1,0,0,0,0,0,0.10449807,1
4050,F,Caucasian,25 - 45,Male,34,2,0,0,1,1,1,0.29818544,7
4051,M,African-American,Greater than 45,Male,70,0,0,0,0,0,0,0.058190458,1
4052,F,African-American,25 - 45,Male,26,2,0,0,0,0,0,0.66746306,4
4053,F,African-American,Less than 25,Male,23,4,1,0,1,0,0,0.86541885,9
4054,M,Caucasian,25 - 45,Male,27,5,0,0,0,0,0,0.83780617,4
4055,F,Caucasian,25 - 45,Male,44,6,0,0,1,1,1,0.48648518,6
4056,M,African-American,Less than 25,Male,23,2,0,0,0,1,1,0.6948616,3
4057,M,African-American,25 - 45,Male,26,0,0,0,1,0,0,0.38630617,5
4058,M,Caucasian,Less than 25,Female,23,2,0,0,1,0,0,0.68454254,6
4059,F,African-American,25 - 45,Male,27,3,0,0,1,1,1,0.675994,9
4060,F,Caucasian,Greater than 45,Female,46,1,0,0,0,0,1,0.16889644,2
4061,F,African-American,25 - 45,Female,27,1,1,0,1,0,0,0.77603734,5
4062,F,Caucasian,Greater than 45,Male,45,7,0,0,0,0,0,0.29066855,2
4063,M,African-American,25 - 45,Male,42,1,0,0,1,0,0,0.29090402,5
4064,M,Caucasian,Less than 25,Female,24,3,0,1,1,1,1,0.7332302,5
4065,F,African-American,Less than 25,Male,20,2,1,1,1,1,1,0.92683077,8
4066,F,Caucasian,Greater than 45,Male,49,3,0,0,0,0,0,0.35191602,4
4067,M,Caucasian,25 - 45,Male,29,8,0,0,1,1,1,0.7840121,9
4069,F,Caucasian,Greater than 45,Female,52,1,0,0,0,0,0,0.1864596,1
4071,M,African-American,25 - 45,Male,26,1,0,0,0,0,1,0.45659575,3
4072,F,African-American,Greater than 45,Male,53,15,0,0,0,1,1,0.78405935,1
4074,M,African-American,25 - 45,Male,38,0,0,0,1,1,1,0.29806805,8
4075,F,African-American,25 - 45,Male,25,1,0,0,1,0,0,0.51458776,6
